,date,tweet,prediction,score
420904,2020-07-20 18:24:40+00:00,Still no update on my missing luggage 😭😭😭 @KLM @TorontoPearson @Schiphol @CagliariCalcio,luggage,-0.444
367568,2020-09-07 02:27:29+00:00,"@airfrance Hello @AirFrance: I filed a claim in December, 2019. Where is my response? Where is my reimbursement? Do you really think I have forgotten about my misplaced/delayed luggage containing my much needed medication, transiting from CHC&gt;MEX? And non-delivery to where I was stayed??",luggage,-0.192
369315,2020-10-09 17:05:47+00:00,"@sush1469 @kempegowda_air @HeathrowAirport @airfrance @British_Airways @Delta @sush1469 Hello, sorry to hear about it. Only the luggage department of the airline can inform you about your missing bags. Do you need help to contact them? Regards",luggage,0.0
374236,2020-01-07 21:12:18+00:00,@KLM Cute plane. Any chance you will find my luggage after 3 days of no replies  and no luggage,luggage,0.5
301506,2020-02-21 15:51:10+00:00,"@SAS could someone explain the lack of consistency with your cabin luggage policy , 1st flight it’s fine to put laptop bag under seat in front, 2nd flight , cannot do that? 🤷‍♂️",luggage,0.0
384014,2020-03-26 06:10:54+00:00,@KLM @AirFranceKLM my luggage is missing and i am trying to contact from last 4 days. i am worried. please help me out.,luggage,0.0
194756,2020-01-28 20:25:47+00:00,"@MossValley @Ryanair To be honest. Never had a bad experience.

For us it's been what it is cheap flight.

Always been careful on the luggage etc and never a problem",luggage,0.0
58013,2020-06-23 13:49:49+00:00,". @lufthansa We landed Friday, still no lost luggage now on Tuesday. Very frustrating. We've been told it's located but awaiting confirmation of delivery, despite us contacting them multiple times. Our trip has been ruined.",luggage,0.0
428845,2020-08-15 07:41:28+00:00,@KLM @KLM Still no response from you after my DM yesterday. I received no assistance. Can you please find my luggage quickly.,luggage,0.0
451784,2020-01-02 18:53:41+00:00,"@easyJet Great, thanks! Will I get the luggage label online, once I check-in?",luggage,0.0
99236,2020-01-24 18:12:31+00:00,"@British_Airways Ok. How do I tell? I have hold luggage if that's a differentiator, the other person does not.",luggage,0.0
442014,2020-01-30 18:15:15+00:00,@easyJet Don’t take any luggage it won’t get on the plane,luggage,0.0
321997,2020-02-26 10:27:48+00:00,"I don’t get it @vueling: Why do you let your passengers check in their luggage on their own when it is so prone to failure that it leads to situations like mine where my luggage gets lost.
Might be just a coincidence but it’s a bit annoying.",luggage,0.0
78439,2020-02-09 22:15:17+00:00,@lufthansa A special situation??? Could it be my luggage is found?? https://t.co/pT0kqpnA6r,luggage,0.73
95567,2020-01-29 13:57:10+00:00,@British_Airways I regret ever using you for my trips.On my last trip you damaged my luggage and are evidently escaping from resolving this issue.,luggage,0.0
479590,2020-04-23 11:19:27+00:00,Never make this surprising packing mistake to beat @Ryanair and @easyJet hand luggage rules https://t.co/8UGDnBSlFr https://t.co/0XDOgLJkBo,luggage,0.0
71845,2020-07-09 14:58:37+00:00,"@lufthansa first, you forgot to put my luggage on the plane, then you said you'll bring them in 2 days. Now it's been 2 days and I can't even reach someone to ask where my luggage is! I am waiting for your explanation!",luggage,0.121
405943,2020-05-13 19:14:03+00:00,@KLM please help me!!!! I can’t buy my luggage on the website 😭😭😭,luggage,0.474
7593,2020-01-20 14:35:50+00:00,"@lizzy_qt From previous discussions I understand that you were asked to check your hand luggage as it was declared too heavy for transport in the cabin. If passengers do not adhere, they might be denied from boarding. Kindly let us know how we can help any further. /Ina",luggage,0.0
13774,2020-01-20 14:35:50+00:00,"@lizzy_qt From previous discussions I understand that you were asked to check your hand luggage as it was declared too heavy for transport in the cabin. If passengers do not adhere, they might be denied from boarding. Kindly let us know how we can help any further. /Ina",luggage,0.0
1615,2020-01-20 14:35:50+00:00,"@lizzy_qt From previous discussions I understand that you were asked to check your hand luggage as it was declared too heavy for transport in the cabin. If passengers do not adhere, they might be denied from boarding. Kindly let us know how we can help any further. /Ina",luggage,0.0
98809,2020-01-25 11:09:58+00:00,"@British_Airways Or is it possible for you to move myself and my colleague to the later service? Even if we did manage to make the 12.10, then I doubt our luggage would!",luggage,-0.33299999999999996
335481,2020-08-09 10:23:14+00:00,@vueling what are my rights when you Lost my luggage for more than 21 days??? As it happend to me and no one is giving me correct information.,luggage,-0.35100000000000003
323463,2020-02-02 14:08:28+00:00,"@nissan6969 Hello Damion. We apologize for the inconveniences. We have verified that the search of your luggage is underway. As soon as there's any information on the status, will be updated through World Tracer: https://t.co/UnWHGPyVR2 1/2",luggage,0.149
434980,2020-09-13 08:56:53+00:00,"@KLM hello, I am trying to add luggage but is impossible. Can you help me please!",luggage,0.474
458705,2020-02-16 19:07:21+00:00,"@LimahlP Sorry to hear about thud Limahl. If it was found it would have been handed to lost property and the baggage services. Please call the baggage team for information on this. For contact details, please see: https://t.co/iIAfsNrlzo I hope it is returned to her soon. Thanks, Lauren",luggage,0.0
525059,2020-09-23 11:52:21+00:00,@Gatwick_Airport @easyJet Our suitcase has been misplaced and didn’t arrive with us in Rhodes. Can someone please get back to me.,luggage,0.0
297718,2020-07-26 05:41:57+00:00,@traveloneworld @Iberia @Iberia_en why u dont reply? 17 days and im without my luggage. WHERE IS MY LUGGAGE !!,luggage,0.0
440620,2020-10-08 20:45:14+00:00,@KLM The airport lost and found are saying they don’t have the bag which means it didn’t arrive.,luggage,-0.35100000000000003
61519,2020-06-11 16:55:55+00:00,@itainathaniel Has she reported the luggage as lost upon arrival? The report lists the reference number and phone contact to call for all updates on the tracing process. /Ina,luggage,0.0
166346,2020-08-28 06:04:01+00:00,@British_Airways I sent you a DM 10 hours ago about my lost luggage - as you asked - and I still haven’t had a response...,luggage,-0.27699999999999997
420655,2020-07-21 19:09:43+00:00,@SubhasSuraj Nope @KLM no luggage yet and no word on where it is UGH,luggage,0.43700000000000006
376198,2020-02-23 20:42:26+00:00,"@berlinairport @KLM @KLM_DE @KLM_UK Thanks, they say I can reach them  9am to 5pm. My luggage was lost after 5pm and my flight tomorrow is before 9am...",luggage,0.0
13662,2020-01-21 01:13:11+00:00,"@MoxxiCasts @lufthansa Sounds untypical for Lufthansa for loosing ya luggage. But u were in Munich, on a connecting flight I guess. There's the error from the airlines. They didn't labeled ur luggage correctly. So it was brought out into luggage claim in Munich. Not claimed waiting now.",luggage,-0.263
7481,2020-01-21 01:13:11+00:00,"@MoxxiCasts @lufthansa Sounds untypical for Lufthansa for loosing ya luggage. But u were in Munich, on a connecting flight I guess. There's the error from the airlines. They didn't labeled ur luggage correctly. So it was brought out into luggage claim in Munich. Not claimed waiting now.",luggage,-0.263
1503,2020-01-21 01:13:11+00:00,"@MoxxiCasts @lufthansa Sounds untypical for Lufthansa for loosing ya luggage. But u were in Munich, on a connecting flight I guess. There's the error from the airlines. They didn't labeled ur luggage correctly. So it was brought out into luggage claim in Munich. Not claimed waiting now.",luggage,-0.263
76293,2020-02-24 07:25:42+00:00,"@AirCollect_FR I have complain regrading my Luggage Lost n delayed for delivery almost 25+ Housr , tried contacting @lufthansa @Lufthansa_India @LH_Systems But yet no revert/Responce ?  It was connecting Flight from @FINAirport @FinnairHelps @Finnair  and Luggage Delayed due to @lufthansa",luggage,-0.521
299575,2020-10-16 14:12:18+00:00,"@Iberia, after four days, we're still waiting for our luggage that got lost somewhere on ALC-MAD-SDQ. No news so far and starting to wonder how this can happen anyway...",luggage,-0.252
376857,2020-02-21 06:32:42+00:00,@KLM Don’t worry. I’ve just landed in Amsterdam. Hopefully you won’t lose my luggage again between here and Cork. Next time @AerLingus. They couldn’t be worse than @klm. Goodbye.,luggage,0.0
334516,2020-08-28 19:26:35+00:00,@paristocrat Hi Theresa. We are sorry for the inconveniences caused. Lost &amp; found is the only department that handles claims about lost or damaged luggage so for updates contact lost &amp; found department https://t.co/42YFL1qVUj,luggage,-0.595
65664,2020-07-30 17:47:02+00:00,"@everuggieri We compensate for replacements purchases within https://t.co/eQeRbI8tyS. Please send receipts to customer.relations@lufthansa.com up to 21 days after baggage handout (with ticket-, lost luggage file numbers and IBAN). Apologies! /Lolo",luggage,0.0
341713,2020-01-04 17:35:48+00:00,"I did in fact file a lost luggage claim the day I arrived.  Unfortunately my luggage is still missing one week later.  Also, your representative gave me the wrong claim number, so I can’t track the claim online nor can I file a claim #awesomesuck @airfrance https://t.co/ito3yd64rZ",luggage,-0.385
544945,2020-02-16 12:26:18+00:00,Lost luggage @Gatwick_Airport with @Fly_Norwegian -  each saying speak to the other to sort it out.  Can someone please take responsibility?,luggage,-0.40299999999999997
381696,2020-02-03 18:53:04+00:00,@VirginAtlantic @Delta @airfrance @KLM Maybe this will help in the tagging of the luggage all the way thru when you have flights on 2 of the airlines!,luggage,0.35100000000000003
344164,2020-02-03 18:53:04+00:00,@VirginAtlantic @Delta @airfrance @KLM Maybe this will help in the tagging of the luggage all the way thru when you have flights on 2 of the airlines!,luggage,0.35100000000000003
181369,2020-09-20 07:22:20+00:00,"@British_Airways So can you advise if all BA travellers are in fact supposed to get one hold luggage as standard in their flight costs? Also, if the app is telling the incorrect dimensions and weight limits for hand luggage how is that my fault?",luggage,0.16699999999999998
64115,2020-06-05 08:45:15+00:00,"@lufthansa My luggage got lost on a Berlin-Frankfurt-Madrid trip on May 30th. STILL NOT HERE. No answer over phone or mail. No info at all from your hotlines, as they do not work. PLEASE HELP!",luggage,-0.31
370144,2020-01-30 18:41:28+00:00,"@KLM loat not one, but TWO of my luggages 😩😒",luggage,0.0
322030,2020-02-25 17:40:54+00:00,"@vueling As I said, at this link there's no option for claim a lost luggage (only delayed or damaged). What i can choose? https://t.co/rakaDZhvJs",luggage,-0.556
58643,2020-06-21 15:25:58+00:00,@lufthansa this airline lost my luggage what an awful service. And now when I try to contact them all they say is “ send us an email “ wtf,luggage,-0.613
389589,2020-03-15 19:45:15+00:00,Aaaaaand you broke my luggage ty @KLM,luggage,0.46399999999999997
102629,2020-01-20 14:51:39+00:00,@qatarairways @Airbus My mom's luggage is missing and her flight arrived since 10am this morning.. #Aircanada #Qatar @qatarairways @AirCanada @British_Airways,luggage,-0.348
102658,2020-01-20 14:20:11+00:00,My mom's luggage is missing and her flight arrived since 10am this morning.. #Aircanada #Qatar @qatarairways @AirCanada @British_Airways,luggage,-0.348
203591,2020-02-27 12:04:24+00:00,@Leegib81 @Ryanair Naaah. Just unhelpful as f in regards to baggage etc. Anything for a bit of £,luggage,0.0
315990,2020-07-17 07:51:01+00:00,@Elena_Graham @Raigns3 @PTrousilova @SAS @FlyWideroe @avinor There should be no problem as long as the luggage is checked in all the way 👍,luggage,-0.40299999999999997
87637,2020-09-15 06:21:38+00:00,@cal_conor @lufthansa United has been the worst for me. They've lost my luggage 3/4 of the time I flew with them. 😣,luggage,0.0
101303,2020-01-22 09:58:09+00:00,@British_Airways it’s nearly a month since my luggage is lost. I have to keep calling cause nobody in BA seems to care.. worst customer service experience ever!!  And nobody knows where my luggage is ... shocking service !!,luggage,-0.341
82812,2020-08-12 02:55:53+00:00,"@SAYAKRO44457363 You are allowed to take on piece of carry-on baggage on board with you (dimensions are 55x40x23cm, 8kg). Please also find our handluggage information here: https://t.co/97bY33LRoj . /Yazz",luggage,0.24100000000000002
461421,2020-02-15 09:10:51+00:00,@easyJet i want my hand luggage back pls,luggage,0.853
374877,2020-01-03 16:03:29+00:00,@KLM is the worst. They lost my baggage again.,luggage,-0.73
440553,2020-10-09 09:55:40+00:00,@KLM still no luggage and the delivery service has my luggage ABS! Worst experience ever!,luggage,-0.41200000000000003
78770,2020-02-08 19:56:02+00:00,"@lufthansa You lost one of my bags, and each time I call your baggage information line, I get a different answer. Please help!!!",luggage,-0.40299999999999997
321809,2020-01-04 12:32:08+00:00,@vueling I am puzzled!! In the internet era your employees cannot find at least WHERE my luggages are!!!,luggage,0.0
38340,2020-04-29 07:19:11+00:00,"@lufthansa I just don’t understand one thing !!! How is that, Lufthansa is responsible for losing my baggage! And for all of that, I receive a Sorry from the company???!!!! com on! There was all my stuff in that suitcase that company lost !!I",luggage,0.0
43082,2020-04-29 07:19:11+00:00,"@lufthansa I just don’t understand one thing !!! How is that, Lufthansa is responsible for losing my baggage! And for all of that, I receive a Sorry from the company???!!!! com on! There was all my stuff in that suitcase that company lost !!I",luggage,0.0
293928,2020-02-26 09:05:07+00:00,@ahparker @Iberia They also don’t respond to emails about missing luggage #iberia #fail,luggage,-0.348
101535,2020-01-21 20:43:50+00:00,"@whereisemil @British_Airways I doubt it, assume they don’t do hand luggage only fares on them.",luggage,0.0
450347,2020-01-05 20:16:23+00:00,"@littlenic84 Sorry to hear Nicola that your luggage was delayed. Why not, have a look here for information on delayed luggage: https://t.co/8oSjmw0I1y. Ross",luggage,-0.375
794,2020-01-24 15:17:16+00:00,"@HelenMort So sorry to see you've arrived without your belongings! To follow up on the case, dis you report the missing bag at the local Lost&amp;Found in Frankfurt and can provide reference no. via DM? Connecting to a train, passengers are asked to pick up the luggage during the transfer. /Ina https://t.co/8mYzRJlA1d",luggage,-0.172
6773,2020-01-24 15:17:16+00:00,"@HelenMort So sorry to see you've arrived without your belongings! To follow up on the case, dis you report the missing bag at the local Lost&amp;Found in Frankfurt and can provide reference no. via DM? Connecting to a train, passengers are asked to pick up the luggage during the transfer. /Ina https://t.co/8mYzRJlA1d",luggage,-0.172
12953,2020-01-24 15:17:16+00:00,"@HelenMort So sorry to see you've arrived without your belongings! To follow up on the case, dis you report the missing bag at the local Lost&amp;Found in Frankfurt and can provide reference no. via DM? Connecting to a train, passengers are asked to pick up the luggage during the transfer. /Ina https://t.co/8mYzRJlA1d",luggage,-0.172
185055,2020-10-29 13:31:00+00:00,"@J_McDonald_Pics Hi, James. We're sorry to hear about this. Send us your booking reference and your delayed baggage reference via DM along with as much information as possible so we can take a closer look. We'll also need you to confirm your full name and contact details. Laura D",luggage,-0.205
372617,2020-01-17 05:35:14+00:00,"@KLM My luggage arrived today, is that what u are saying and not on the flight I was on yesterday?  Is my luggage at YVR?? How many time’s do I need to ask this simple question???",luggage,0.0
372473,2020-01-17 20:15:06+00:00,@GammageOfficial @KLM They're hopeless. They managed to lose luggage of an entire flight. This happened 2 days ago and we still have no updates. Do not trust them and more importantly do not book with them in the future.,luggage,0.0
87913,2020-09-12 15:53:34+00:00,@Led93Rocks Please find our latest hand luggage regulations via https://t.co/97bY33LRoj. /Susi,luggage,0.444
449886,2020-01-07 04:53:10+00:00,"@KymbalinaR Hi Kymbalina, I'm really sorry to hear that. Can you DM me your booking reference and your lost bag reference and I will chase this for your and make sure someone from our lost luggage department contacts you straight away. Thank you.",luggage,0.0
60976,2020-06-13 10:03:55+00:00,@lufthansa This is the only number relating to lost baggage from the GBS WEBSITE. 0371 945 9124 and it is for flight reservations.,luggage,0.0
11407,2020-01-05 16:05:26+00:00,"@lufthansa As Social Media team, we are unable to trace your bag. I can only kindly recommend to double-check the status of your bags with our Baggage Department once again. The number can be found on the Lost Report. /Susi this is the reply I get from Lufthansa",luggage,0.0
17588,2020-01-05 16:05:26+00:00,"@lufthansa As Social Media team, we are unable to trace your bag. I can only kindly recommend to double-check the status of your bags with our Baggage Department once again. The number can be found on the Lost Report. /Susi this is the reply I get from Lufthansa",luggage,0.0
5428,2020-01-05 16:05:26+00:00,"@lufthansa As Social Media team, we are unable to trace your bag. I can only kindly recommend to double-check the status of your bags with our Baggage Department once again. The number can be found on the Lost Report. /Susi this is the reply I get from Lufthansa",luggage,0.0
104752,2020-02-27 14:23:16+00:00,@British_Airways @British_Airways finally got my luggage and it’s damaged!!! How will you compensate me? 😢 https://t.co/88mIu6YoIg,luggage,0.0
367855,2020-09-03 11:06:40+00:00,"@airfrance @AirFranceES  hello, I got a sms and I don't want my hand luggage to with the other 🧳🧳, sorry but no, I don't want my hand luggage to the final destination from here at the beginning during the conexión till the end, please fix the situation.Thanks &amp; I sent a DM to AirFrance ES",luggage,0.0
373679,2020-01-10 14:38:00+00:00,@natalielauren27 We regret reading about your baggage delay and apologize for the inconvenience. Can you share the Property Irregularity Report (PIR) number via Direct Message so we can assist you?,luggage,0.0
322108,2020-02-24 15:56:10+00:00,"Hello @vueling , I got a call today from PMI airport that I lost a luggage there and also got an sms from Vueling. I was not traveling and this is a mistake. I'm informing you so you find the correct owner of the luggage and inform the correct person for further details. Thanks!",luggage,-0.13699999999999998
150211,2020-06-24 16:57:11+00:00,@British_Airways is it possible to book 1 person with hand luggage and 1 with hold luggage on the same booking?,luggage,0.348
511276,2020-07-26 07:38:35+00:00,@easyJet still no contact regarding missing luggage and this is now urgent. Phone number office is closed!,luggage,0.0
380015,2020-02-10 14:43:27+00:00,"@KLM delayed the flight and now the suitcase is lost, please at least let me know how to recover my suitcase in Schipol",luggage,-0.247
440550,2020-10-09 09:56:48+00:00,@KLM Can you Navigate my luggage to me????,luggage,0.0
460375,2020-02-15 14:14:02+00:00,@easyJet seems you’ve lost my luggage but 45mins on a call still waiting for you to talk to me... https://t.co/Wi4W5T5iDf,luggage,-0.474
421483,2020-07-17 14:54:15+00:00,@KLM I have not been contacted in 3 days by anyone!!!! Your PIR tool hasn’t been updated since first day!!!! I need to know where my luggage is and when I’m gonna receive it #klm #missing #luggage #klmnotanswering,luggage,0.0
17727,2020-01-04 12:28:36+00:00,"@AlexPriorMusic Very sorry to hear that, Alexander. Please be rest assured that my colleagues do their best to locate your luggage as quick as possible. I kindly ask you to be patient. /Sam",luggage,0.0
11546,2020-01-04 12:28:36+00:00,"@AlexPriorMusic Very sorry to hear that, Alexander. Please be rest assured that my colleagues do their best to locate your luggage as quick as possible. I kindly ask you to be patient. /Sam",luggage,0.0
5567,2020-01-04 12:28:36+00:00,"@AlexPriorMusic Very sorry to hear that, Alexander. Please be rest assured that my colleagues do their best to locate your luggage as quick as possible. I kindly ask you to be patient. /Sam",luggage,0.0
295635,2020-03-05 14:50:35+00:00,"@Loic_DS Hello @Loic_DS, first of all we are sorry for the delay on the reply. Is there anything we can still help you with? Could you check your luggage and fly without further inconveniences? If you have further comments we remain at your disposal. Regards.",luggage,0.0
321430,2020-01-10 14:47:54+00:00,"@priscillacremer Priscilla, we have verified that the search of your luggage is underway. As soon as there's any information on the status, will be updated through World Tracer: https://t.co/46gmvqFtKN 1/2",luggage,0.0
100561,2020-01-23 02:06:43+00:00,@British_Airways you’ve left our luggage in London!!,luggage,-0.545
354587,2020-05-20 19:29:10+00:00,"Court awards N500,000 against @airfrance over #Lagos judge’s misplaced luggage https://t.co/UMPv4LMSah via @thecableng",luggage,0.5379999999999999
287657,2020-10-21 21:15:32+00:00,@Ryanair Probably where you sent my luggage in March.,luggage,0.0
77824,2020-02-12 09:36:30+00:00,@TangiKerhoas We're unable to influence the baggage tracing process here on Twitter. Please keep in touch with the local Lost &amp; Found team - they are the right point of contact. I hope you will be reunited with your bags soon. Apologies for the inconvenience. /John,luggage,0.0
394689,2020-04-21 01:54:17+00:00,@KLM You forgot to include our hold luggage on the 2 jue flight. See my latest DM.,luggage,0.0
64446,2020-06-04 13:35:18+00:00,@lufthansa We have called both companies and they said that they don't know where our luggage is. Many of us have received different replies that don't seem to be reliable. You lie to us and you have to be conscious about that. We must know where our luggage really is.,luggage,0.0
447358,2020-01-13 21:29:36+00:00,@reecebelfastgc I'm sorry to hear you haven't received your bag Reece. You can find all the info you need on delayed luggage here https://t.co/R8iqnzlHNl along with all the contact details you will need. Scott,luggage,-0.265
372466,2020-01-17 20:40:13+00:00,@Plattekat @KLM DO NOT book with KLM. They lost all the luggage for the flight and after 2 days the customer service can't give us an update.,luggage,-0.31
317736,2020-08-13 14:22:07+00:00,"@SAS Hi, I am wondering if anyone can give me a phone number to SAS in Newark airport? I have a luggage that went missing going from Newark to Copenhagen three days ago. I have been told by SAS that the only way to know the whereabouts of my luggage is to contact Newark directly.",luggage,0.0
209756,2020-02-17 08:17:57+00:00,@Ryanair Can someone please PM me with regards to my missing luggage ..my holiday is ruined??,luggage,0.0
322472,2020-02-19 11:49:25+00:00,"@Fly_Norwegian You have lost quality and good treatment. The new luggage conditions mean that there are no differences with @vueling or @Ryanair_ES or similar; well yes, one, the price, more expensive than the others, but just as ugly.",luggage,0.0
544721,2020-02-19 11:49:25+00:00,"@Fly_Norwegian You have lost quality and good treatment. The new luggage conditions mean that there are no differences with @vueling or @Ryanair_ES or similar; well yes, one, the price, more expensive than the others, but just as ugly.",luggage,0.0
543492,2020-01-06 21:24:09+00:00,@chateaubrooklyn @Fly_Norwegian Hello @chateaubrooklyn Sorry to hear about your delay luggage. Nothing spoils more a trip than knowing your luggage been lost by the airline. 🧳Technology such as GEGO tracking device could make all the difference during your trip! Learn more👉 https://t.co/TWNWOnVsKK,luggage,-0.364
372625,2020-01-17 04:07:09+00:00,@KLM I have DM’ed  and provided you all the information asked and after 30 hours with no luggage the best you can do is we are looking into it. Where is the luggage for 681. How do you lose a whole plans luggage and have no answers.,luggage,0.0
377474,2020-02-17 20:28:20+00:00,@HDG270 @Delta @KLM dear friend i am also lost my baggage in airline where i can find file reference number please help me,luggage,0.0
273409,2020-09-29 21:39:06+00:00,@Ryanair hand luggage test https://t.co/RgQqWimi7L,luggage,0.615
360246,2020-07-24 13:16:29+00:00,"@airfrance bring back our luggage which you have failed to deliver because of your crooked, inability to provide better customer service and care for passengers",luggage,0.0
101575,2020-01-21 19:47:24+00:00,"@British_Airways help please landed 6.12pm to a lousy text telling me my luggage wasn’t being offloaded due to adverse weather and a link to the lost baggage website. What am I meant to do with that?! My baggage technically isn’t lost, it me stuck on a plane... 1/2",luggage,0.0
192029,2020-10-19 14:49:29+00:00,"@British_Airways 

why is it difficult to talk to you? I need help about my luggage",luggage,0.0
104187,2020-02-27 22:12:38+00:00,"@Fionafof We're sorry you were unaware of this, Fiona. It is advised at the time of booking. If you have a Basic fare, then you won't have a checked luggage allowance, however, you're still entitled to the hand baggage as usual. Natalie M",luggage,0.0
321171,2020-01-15 19:43:06+00:00,@vueling they are working on this shit SINCE SEPTEMBER!!!! How incompetent are they????? Stop giving me excuses!!!! Give me my compesation @vueling you destroyed my f### luggage https://t.co/SdxSyOMQNm,luggage,-0.7559999999999999
444933,2020-01-20 11:49:46+00:00,"@easyJet This remains very unhelpful, as I need the luggage only on the outward flight and not the return flight. Why is this not possible?",luggage,0.0
320802,2020-01-23 18:12:16+00:00,"@AlanPenzias Sorry for the inconvenience Alan, we´ll do our best in order to reunite you with your luggage as soon as possible. Please do not hesitate to reach out to our Lost&amp;Found team if you require any further assistance. https://t.co/6e8YaNMWaj  Best regards.",luggage,0.0
320801,2020-01-23 18:25:14+00:00,"@AlanPenzias Sorry for the inconvenience Alan, we´ll do our best in order to reunite you with your luggage as soon as possible. Please do not hesitate to reach out to our Lost&amp;Found team if you require any further assistance. https://t.co/6e8YaNMWaj Best regards.",luggage,0.0
377466,2020-02-17 21:27:43+00:00,@klm# lost bags,luggage,-0.73
321351,2020-01-11 21:34:45+00:00,@vueling I lost one of my luggage since jan.8 and no feedback from them. I was also cheated by charging me for the hand carry luggage while they were the normal size. Customer services is the worst i have ever seen.,luggage,0.0
320883,2020-01-21 21:01:37+00:00,"@vueling Worst airline! They don’t care about your missed connection or the fact that they lost your suitcase and have not compensated you, its been over 4 months!!",luggage,0.0
536756,2020-10-15 12:27:34+00:00,"@easyJet Hey I know I can take a suitcase for free, hand luggage within the size limit. 

However wondering if I can take a small handbag also?? Side bag.",luggage,0.28600000000000003
536783,2020-10-15 11:50:13+00:00,"@easyJet Hey I know I can take a suitcase for free, hand luggage within the size limit. 

However wondering if I can take a small handbag also?? Side bag.",luggage,0.28600000000000003
321591,2020-01-07 20:17:18+00:00,@BilbaoAirport I'm looking to contact someone regarding lost luggage on a flight from Bilbao airport to Barcelona on @vueling last Thursday. Can't get in contact with anyone.,luggage,-0.252
165986,2020-08-28 10:39:27+00:00,@British_Airways stuck with no luggage on a three day break and being told it won’t be with us until Sunday.  Totally ruined holiday.  Trying to get hold of someone but no numbers - please help!,luggage,0.0
385690,2020-03-21 12:54:32+00:00,@KLM Hi. Please could you respond to my direct message to you regarding missing luggage from flight kl1062 CWL - AMS on 17th March.,luggage,-0.18600000000000003
411561,2020-06-23 11:50:32+00:00,@KLM Please don't lie to me. We had a connecting flight with another airline. And you won't accept our reference number because it was generated by the other airline. What if u lost it on the 2 flights we flew with you? But you won't accept the baggage tags you created as a reference,luggage,0.0
370963,2020-01-26 16:03:00+00:00,"And.....off the luggage goes!
No transport for me when I arrive later this evening @geneva #genevaaeroport @KLM #klm @AirFranceKLM @KLMflights https://t.co/273pv4ECPa https://t.co/xfkNgoHF7I",luggage,0.0
68445,2020-07-21 08:20:26+00:00,@julielesaos @lufthansa @Lufthansa_DE Very sorry to hear that your luggage didn't arrive with youon Sunday! You should've been provided with a contact for updates on the tracing status on your lost report. Please call there for info! Compensation will be handled by Customer Relations: https://t.co/wRzhiKNWWc. /Ina,luggage,-0.25
113738,2020-02-18 21:13:53+00:00,"@British_Airways what’s going on with you guys? My friend is without her luggage for already two days. Website seems to be down, no email, and no one answering the phone?!?!?!",luggage,0.444
294284,2020-02-10 13:38:52+00:00,@Iberia in Gran Canaria looking for my lost luggage is there anyone who can help me? https://t.co/BGUw57wFli,luggage,0.0
304692,2020-02-12 04:22:14+00:00,@SAS @Bomboona it's called luggage though Alice,luggage,0.0
446827,2020-01-15 08:06:20+00:00,@easyJet i believe it was luggage,luggage,0.0
317851,2020-08-11 15:32:26+00:00,@SAS I guess I have been wrongly informed in the past when checking in luggage with bottles of snaps too large to carry on.,luggage,0.0
59966,2020-06-16 21:06:51+00:00,"@l3artu Hello, we are currently trying to limit the baggage on board. Please find our hand luggage rules via https://t.co/tIDSIvlTRH. /Susi",luggage,0.314
